,Neighborhood code,Neighborhood name,Venue,Venue Latitude,Venue Longitude,Venue Category
187,301,PACIFICO            ,Bodegas Rosell,40.403802520431654,-3.6906202941279647,Spanish Restaurant
188,301,PACIFICO            ,Candela Pinchos & Drinks,40.40252382311442,-3.679897897273802,Spanish Restaurant
189,301,PACIFICO            ,Restaurante Mediterráneo,40.40679706735527,-3.671417546718849,Spanish Restaurant
190,301,PACIFICO            ,Pazo de Coruña,40.41361328188346,-3.6746505312548474,Spanish Restaurant
191,301,PACIFICO            ,Domino's Pizza,40.40218756346087,-3.6782518527083377,Pizza Place
192,301,PACIFICO            ,Panaria,40.405007582443936,-3.6827441791489615,Bakery
193,301,PACIFICO            ,Cervecería Cruz Blanca,40.403835663044305,-3.6811743440783182,Tapas Restaurant
194,301,PACIFICO            ,El Rosario,40.403587409155726,-3.690663146616292,Restaurant
195,301,PACIFICO            ,Twin Pizza,40.407205021771155,-3.674529519777039,Pizza Place
196,301,PACIFICO            ,Casa Santoña,40.41132894804058,-3.6710535102530657,Spanish Restaurant
197,301,PACIFICO            ,Callao24 by Jhosef Arias,40.39797561760422,-3.667129576206207,Peruvian Restaurant
198,301,PACIFICO            ,Restaurante La Dehesa Café,40.407362316808936,-3.6766843048559124,Diner
199,301,PACIFICO            ,Venta La Reina,40.40727107976985,-3.6806676777616856,Spanish Restaurant
200,301,PACIFICO            ,la esquina de tellez,40.40275639838298,-3.6805993182043046,Restaurant
201,301,PACIFICO            ,Restaurante Landania,40.408248928,-3.67466075,Mediterranean Restaurant
202,301,PACIFICO            ,La Mordida De Pio,40.41367370964186,-3.674253652423196,Mexican Restaurant
203,301,PACIFICO            ,Restaurante Chino Jin Yuan,40.40317599898042,-3.6814112813846984,Asian Restaurant
204,301,PACIFICO            ,Rodilla,40.406799,-3.691053,Sandwich Place
205,301,PACIFICO            ,Femary,40.399464508473265,-3.6714450484076506,Tapas Restaurant
206,301,PACIFICO            ,Churreria La Mejor,40.40027,-3.673496,Breakfast Spot
207,301,PACIFICO            ,El Rincón Asturiano II,40.403992909,-3.692392092,Spanish Restaurant
208,301,PACIFICO            ,Ruta Las Hurdes,40.40227989671096,-3.6738338512955258,Diner
209,301,PACIFICO            ,New Bombay Palace,40.40495998117542,-3.671540576680082,Indian Restaurant
210,301,PACIFICO            ,The Names Coffee & Art,40.39632587179921,-3.6848186014877955,Mediterranean Restaurant
211,301,PACIFICO            ,"AS, FONTES",40.404322737414816,-3.6906389337409338,Restaurant
212,301,PACIFICO            ,La Fábrica de la Yaya,40.40849392030958,-3.676414010381552,Tapas Restaurant
213,301,PACIFICO            ,La Huerta de Casa Ricardo,40.40519631172043,-3.682977831803503,Spanish Restaurant
214,301,PACIFICO            ,Alegria,40.40160339796777,-3.6884029554963904,Chinese Restaurant
215,301,PACIFICO            ,Zen Bamboo,40.41322544338411,-3.669783096156558,Asian Restaurant
216,301,PACIFICO            ,Mundo Kebab,40.40291229498018,-3.6918291111629657,Falafel Restaurant
217,301,PACIFICO            ,El Rincón Asturiano,40.402836280139326,-3.689974503075221,Tapas Restaurant
218,301,PACIFICO            ,Granier,40.4020116770184,-3.674385568988622,Bakery
219,301,PACIFICO            ,L'Officina,40.39733109159207,-3.6832414038732795,Italian Restaurant
220,301,PACIFICO            ,La Cocina De Payuri,40.401948394891974,-3.6906252886179813,Italian Restaurant
221,301,PACIFICO            ,MARIANA Café - Bar & After Work,40.398115944947065,-3.686270290653032,Breakfast Spot
222,301,PACIFICO            ,Chino Sur,40.39618894598507,-3.681182571154631,Chinese Restaurant
223,301,PACIFICO            ,Puerto Maior,40.39459639199995,-3.6795475548592136,Spanish Restaurant
224,301,PACIFICO            ,Restaurante Samarkanda,40.40711147775779,-3.691383116477467,Spanish Restaurant
225,301,PACIFICO            ,metroCoffee Madrid,40.40711173103632,-3.6911256393644254,Café
226,301,PACIFICO            ,Paquita,40.397025285519405,-3.6836214511785017,Restaurant
227,301,PACIFICO            ,Puesto De Churros,40.40224142984646,-3.683913141032498,Food Truck
228,301,PACIFICO            ,Maki Mendez Alvaro,40.39631986026611,-3.684876367733728,Sushi Restaurant
